Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
9c399f32-5184-4e6d-8286-758b82919249,1988-05-26,,999-46-6869,S99995516,X50914883X,Mr.,Jefferey580,Goldner995,,,M,asian,nonhispanic,M,Amherst  Massachusetts  US,490 Braun Port,Boston,Massachusetts,Suffolk County,02119,42.36897513219347,-71.04314866586178,811292.99,3610.5199999999995
3ace4ae5-d953-48a0-8462-f7b513977b97,2018-10-27,,999-13-8342,,,,Fredric73,Douglas31,,,,white,nonhispanic,M,West Springfield  Massachusetts  US,370 Grant Park,Somerset,Massachusetts,Bristol County,,41.680931028014655,-71.16671748374519,34523.020000000004,1249.9199999999998
5a4b442d-b339-4ae9-960d-673c6eeb049c,1992-04-20,,999-11-9987,S99972169,X68126677X,Mr.,Earle679,Barton704,,,M,black,nonhispanic,M,Canton  Massachusetts  US,177 Howell Gateway Unit 66,Boston,Massachusetts,Suffolk County,02128,42.374947473198894,-71.02852565484449,713657.45,2900.6
37538636-02bb-4c26-bed6-b14af8346ba1,1955-04-02,,999-78-6396,S99918974,X14407238X,Mr.,Hershel911,Streich926,,,M,white,nonhispanic,M,Boston  Massachusetts  US,990 Berge Esplanade Suite 28,Holyoke,Massachusetts,Hampden County,,42.24850650951524,-72.61975994069826,201224.35,8714.24
97af9927-b109-4483-a161-f355464d4fbd,1995-04-11,,999-50-4732,S99947379,X73302590X,Mr.,Eugenio846,Rippin620,,,,white,nonhispanic,M,Northampton  Massachusetts  US,611 O'Kon Terrace Suite 94,Waltham,Massachusetts,Middlesex County,,42.40599137414775,-71.23478616205726,80718.02,8216.179999999998
77075af2-448e-41d2-9d30-facb23f4fd50,1935-09-11,2005-04-03,999-34-7353,S99972446,X74900816X,Mr.,Keenan632,Emard19,,,S,white,nonhispanic,M,Tyngsborough  Massachusetts  US,229 Douglas Hollow Suite 64,Franklin,Massachusetts,Norfolk County,02038,42.07316020726533,-71.42081988130472,1582668.1,6986.799999999999
15485813-8868-4d70-8bc5-6eb1dc8b46aa,1971-07-12,,999-19-8452,S99956200,X69829155X,Mrs.,Kimberli643,Kub800,,Wyman904,M,white,nonhispanic,F,Boston  Massachusetts  US,967 Fahey Vale Unit 11,Chelsea,Massachusetts,Suffolk County,,42.43436162490802,-70.96972801302819,1155080.57,8337.559999999998
b1acc087-78de-40b2-90a2-eb832bbca319,1974-02-10,,999-29-7256,S99994881,X31602253X,Mrs.,Kendal125,Runolfsdottir785,,Reinger292,M,asian,nonhispanic,F,Amherst  Massachusetts  US,817 Schinner Pathway,Peabody,Massachusetts,Essex County,01960,42.56369289424251,-70.93177063141032,143729.88999999998,5892.799999999999
b12b8413-b656-42a1-8a42-a9e843751189,2018-08-13,,999-24-4185,,,,Mónica985,Hernandes724,,,,asian,hispanic,F,Juarez  Chihuahua  MX,487 Schneider Ferry Unit 62,Boston,Massachusetts,Suffolk County,02120,42.36623873675144,-71.03536278531612,1853.0299999999997,0.0
fba21f3f-08ea-4a44-903d-2bdf4884d908,1966-10-02,,999-68-4769,S99946100,X50184526X,Mrs.,Janean397,Bednar518,JD,Hettinger594,M,white,nonhispanic,F,Framingham  Massachusetts  US,1017 Spencer Row,Marblehead,Massachusetts,Essex County,01945,42.45501119544843,-70.84890929995969,1048588.89,11404.519999999999
922dbc2e-1a53-4f48-b215-1428f5b6f58b,2013-07-06,,999-51-3411,,,,Argentina169,Rosenbaum794,,,,white,nonhispanic,F,Brookfield  Massachusetts  US,1026 Boehm Highlands,Uxbridge,Massachusetts,Worcester County,,42.03834799933467,-71.65898598626605,149484.51,1991.56
1fb459cb-56d1-4d21-8fd3-ca6d55446872,1973-11-22,,999-47-8708,S99999363,X73991799X,Mr.,Cyril535,Abbott774,,,S,white,nonhispanic,M,Montgomery  Massachusetts  US,1044 Streich Camp Suite 18,Millis,Massachusetts,Norfolk County,,42.17638500230554,-71.33219085133149,1182162.87,9904.079999999998
f8c8e2c8-a0d7-4ee6-8b63-4952a00b0afb,1981-10-07,,999-33-6634,S99996696,X19928116X,Mr.,Agustin437,Schmidt332,,,S,white,nonhispanic,M,Newton  Massachusetts  US,239 Krajcik Brook,Boston,Massachusetts,Suffolk County,02128,42.35053421479001,-71.1161594980901,119119.93,4103.799999999999
ca36a4f2-a012-4be9-bbf8-1289b34572a2,1946-10-18,,999-45-5647,S99915337,X46329512X,Mrs.,Ingrid581,Stiedemann542,,Maggio310,M,white,nonhispanic,F,Watertown  Massachusetts  US,1075 Gutkowski Highlands,Stow,Massachusetts,Middlesex County,,42.3925631726881,-71.49142864954337,1302078.7400000002,17293.12
933be934-1729-4d0d-8d41-9bd11aa8e432,1951-06-13,1962-03-27,999-53-5103,,,,Maynard46,Roberts511,,,,black,nonhispanic,M,Boston  Massachusetts  US,815 Rau Ramp,Boston,Massachusetts,Suffolk County,02109,42.27939256881354,-71.09267313522936,278008.32,1798.1599999999999
d0745818-6da6-4dc6-bd35-f840fd0e0d93,2009-05-20,,999-69-1703,,,,Marcela739,Tamayo777,,,,white,hispanic,F,Carolina  Puerto Rico  PR,796 Osinski Camp,Fairhaven,Massachusetts,Bristol County,,41.63548719226709,-70.84487348340642,280459.78,2869.0
dc611d45-0344-4e01-bccf-433d5bf675cb,1972-05-23,,999-95-4053,S99930228,X63206993X,Mrs.,Elisa944,Sarabia507,,Pabón228,M,black,hispanic,F,Santo Domingo  National District  DO,955 Hettinger Esplanade Apt 98,Boston,Massachusetts,Suffolk County,02109,42.3338702766134,-71.07082089157149,153687.1,10950.609999999999
87966d8f-daf0-4038-9403-e4814581070a,2010-12-02,,999-20-7124,,,,Sharmaine326,Schmeler639,,,,white,nonhispanic,F,Lynn  Massachusetts  US,105 Hodkiewicz Port,Sheffield,Massachusetts,Berkshire County,,42.0987680583663,-73.38205029321644,252269.2,2324.88
419712a0-e314-4253-a21a-ca442c4f6248,1991-02-05,,999-59-6497,S99943502,X14322102X,Mr.,Jasper743,Muller251,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,241 Hauck Mall,Lynn,Massachusetts,Essex County,01906,42.47709941609786,-70.93573739241663,708614.44,3343.04
aaf80f6e-ec6e-439a-91f0-0b84b0a57882,1987-04-15,,999-30-7178,S99991019,X7759517X,Mr.,Homero668,Reyes140,,,M,white,hispanic,M,La Paz  Baja California  MX,257 Gutmann Highlands Apt 89,Hopkinton,Massachusetts,Middlesex County,01748,42.25970000957243,-71.49236898379634,889821.39,2648.12
384d959c-446b-4fd2-bc36-9ec7174351f3,2004-10-14,,999-48-2842,,,,Ethelyn789,Wehner319,,,,white,nonhispanic,F,Holyoke  Massachusetts  US,1023 Harvey Grove Apt 94,Lakeville,Massachusetts,Plymouth County,,41.811789406818626,-70.94685297263445,415556.62,2714.8399999999997
36ca7541-51fa-430a-86cf-476a29b98299,1958-11-30,2016-02-21,999-56-5523,S99919016,X36220617X,Mr.,Kelvin159,Yundt842,,,M,white,nonhispanic,M,Boston  Massachusetts  US,535 Ebert Trail Apt 1,Somerville,Massachusetts,Middlesex County,02143,42.39557016075561,-71.13385372562603,1246263.4,13431.74
af4ad5cf-cea1-4a4d-90bb-fdc0e2cad37d,2002-08-25,,999-93-2541,S99993778,,,Angelina101,Mills423,,,,asian,nonhispanic,F,Agawam  Massachusetts  US,309 Gibson Skyway,Boston,Massachusetts,Suffolk County,02114,42.33584120297467,-71.09522669373347,445537.38,2940.64
20b019e8-b12e-42f3-8915-21bfc83afaa1,1913-06-27,1982-04-23,999-82-3819,S99912072,X47694916X,Mr.,Lonnie913,Gusikowski974,,,M,black,nonhispanic,M,East Longmeadow  Massachusetts  US,997 Johnson Orchard Apt 92,Boston,Massachusetts,Suffolk County,02118,42.38999866659148,-71.06815914979482,1734251.4900000002,27922.089999999997
aa7862af-9674-4498-af92-dbc9ea83fe27,1972-06-07,,999-29-5275,S99956301,X35855924X,Mrs.,Yuko264,Kertzmann286,,Morar593,M,white,nonhispanic,F,Williamstown  Massachusetts  US,456 Cormier Byway,Boston,Massachusetts,Suffolk County,02199,42.32620241571075,-71.07146734146286,989500.52,10451.009999999998
778036ca-8d0d-4d20-925f-658df175bb26,1962-03-13,,999-68-2885,S99997553,X88487346X,Mr.,Orval846,Gaylord332,,,S,white,nonhispanic,M,New Bedford  Massachusetts  US,963 Aufderhar Frontage road,Boston,Massachusetts,Suffolk County,02215,42.3921259207005,-71.16207047573731,1403595.14,5912.8
a89dc3b1-830a-460a-9ba5-20f8a6cdf2e3,1962-03-13,,999-94-9258,S99974074,X23006188X,Ms.,Salina386,Kris249,,,S,white,nonhispanic,F,Avon  Massachusetts  US,806 Emmerich Alley,Shirley,Massachusetts,Middlesex County,01464,42.55059460786459,-71.65246806890018,1273003.46,19603.72
9718334c-3289-4b1c-a017-72f3df283ab3,1951-06-13,,999-86-7727,S99966737,X54386832X,Mr.,Jaime666,West559,,,M,black,nonhispanic,M,Southwick  Massachusetts  US,335 Davis Knoll Apt 59,Boston,Massachusetts,Suffolk County,02113,42.28475232217993,-71.08954334275823,1664785.1,7942.65
0e7eb959-eb65-4882-9dac-7e5b8beb5560,1935-09-11,2017-11-22,999-29-8692,S99987943,X39053252X,Mr.,Jeremiah751,Mueller846,,,S,white,nonhispanic,M,Leicester  Massachusetts  US,323 Wilderman Passage Suite 72,Franklin,Massachusetts,Norfolk County,02038,42.104708606507984,-71.45332973791682,1542984.68,9457.119999999999
516b7da7-5598-49fb-8696-3083179352bd,1935-09-11,1946-08-31,999-87-4926,,,,Dewey930,Green467,,,,white,nonhispanic,M,Hopkinton  Massachusetts  US,677 White Mews,Franklin,Massachusetts,Norfolk County,,42.10395721081596,-71.39046144365109,279760.37,2766.3999999999996
04a7ea2b-1cc1-4a51-86e7-34e6670b5f72,1981-07-18,,999-47-8269,S99932041,X23501441X,Ms.,Cameron381,Hills818,,,S,white,nonhispanic,F,Newton  Massachusetts  US,431 Goldner Gardens,Boston,Massachusetts,Suffolk County,02128,42.40242028224858,-70.95386271257382,760168.54,18178.01
96fdc27c-f222-4023-a025-3b3839e27c6d,2017-03-05,,999-10-9858,,,,Dean966,Heathcote539,,,,white,nonhispanic,M,Westford  Massachusetts  US,674 Botsford Orchard,Marlborough,Massachusetts,Middlesex County,,42.3459667219862,-71.59162137882059,74317.39,1479.9199999999998
7cdf035a-26f5-43b7-9bc8-83317eca0214,1994-07-14,,999-97-3969,S99996746,X6107805X,Mr.,Mauro926,Kiehn525,,,,white,nonhispanic,M,Seekonk  Massachusetts  US,982 Schuster Park,Winthrop,Massachusetts,Suffolk County,,42.346965838202344,-71.02460396145109,563346.88,5493.62
5c346ec3-3ff8-45af-96d5-0990e0cac458,1958-11-30,,999-14-4569,S99939227,X80074733X,Mr.,Elliot577,Hane680,,,M,white,nonhispanic,M,Southborough  Massachusetts  US,1094 Glover Mission,Somerville,Massachusetts,Middlesex County,02143,42.410140041130695,-71.11688171695991,1261823.91,4874.48
85f36b48-3140-4700-8f56-898bcb93e744,2019-11-13,,999-30-9476,,,,Shaniqua618,Mertz280,,,,white,nonhispanic,F,Mattapoisett  Massachusetts  US,384 Parisian Manor Apt 10,Barnstable,Massachusetts,Barnstable County,02648,41.70764792393293,-70.39348605348452,15529.16,516.64
d09d4ebb-8475-401e-9a71-afe379e04e42,1989-09-16,,999-62-5886,S99911159,X41582958X,Mrs.,Norma469,Littel644,,Deckow585,M,white,nonhispanic,F,Medfield  Massachusetts  US,192 Wilderman Trafficway Unit 13,Canton,Massachusetts,Norfolk County,,42.13527121262164,-71.11215255307812,744757.02,10341.699999999999
2c98b4b5-50fd-4c4e-b833-9b8882fdc8b9,1962-11-22,,999-64-2812,S99958331,X52688540X,Ms.,Mayte822,Hernandes724,,,S,other,hispanic,F,Santo Domingo  National District  DO,222 Weimann Parade Apt 21,Billerica,Massachusetts,Middlesex County,,42.560517854493916,-71.23050908163349,1152472.27,10365.96
c1f37b81-5142-4872-82d3-349802c187b4,1959-11-14,2019-03-07,999-37-5671,S99961205,X41136250X,Mrs.,Mardell937,Raynor401,,Cronin387,M,white,nonhispanic,F,Newton  Massachusetts  US,340 Walker Mill Suite 93,Fall River,Massachusetts,Bristol County,02724,41.63418312266864,-71.03327960760095,1263857.2,10584.259999999998
3c2548b4-25eb-48a4-bd93-7576124e9f01,1985-03-13,,999-28-2122,S99953683,X37183280X,Ms.,Kit446,Franecki195,,,S,white,nonhispanic,F,Weymouth  Massachusetts  US,584 Strosin Overpass,Millis,Massachusetts,Norfolk County,,42.13024260027324,-71.34551895749134,815762.24,8605.619999999999
55eccd93-cbcb-46b0-b0d4-be8ceb67e04d,1966-08-03,,999-87-1534,S99915268,X88642832X,Mr.,Patrick786,Farrell962,,,M,asian,nonhispanic,M,Hanoi  Hà Đông  VN,341 Homenick Trailer Suite 77,Marlborough,Massachusetts,Middlesex County,01752,42.359076936098774,-71.51608437354227,1103260.46,3571.2799999999997
c2e1d5c0-c7f1-45c6-9837-4490558614f0,1958-02-15,,999-95-3873,S99959151,X89574051X,Mrs.,Terese90,O'Reilly797,,Lehner980,M,white,nonhispanic,F,Newburyport  Massachusetts  US,1022 Windler Vista,Millville,Massachusetts,Worcester County,,42.02089724591763,-71.5781065983752,1406885.96,10626.57
a97479ad-8584-454e-a125-2bfee1296c27,1913-06-27,1986-10-30,999-27-9054,S99995125,X29543430X,Mr.,Darrick836,Hoppe518,,,M,black,nonhispanic,M,Chicopee  Massachusetts  US,471 Gerlach Trafficway,Boston,Massachusetts,Suffolk County,02163,42.359774553153606,-71.10708421465294,1519614.57,340689.9700000001
ef5ea744-4ab9-41ee-949e-34c5a51204ad,1968-12-27,,999-68-4955,S99939686,X81899905X,Mrs.,Awilda854,Morar593,,Schamberger479,M,white,nonhispanic,F,Melrose  Massachusetts  US,314 Haag Orchard Suite 76,Weymouth,Massachusetts,Norfolk County,02190,42.21684158173024,-70.97879265177234,1161890.24,6854.899999999999
dbe6dbb1-726b-45c1-bfda-6b46cc2848ce,1994-05-19,,999-70-5118,S99998078,X7243496X,Ms.,Winona266,Reinger292,,,,asian,nonhispanic,F,Brockton  Massachusetts  US,525 Mills Quay Apt 74,Douglas,Massachusetts,Worcester County,,42.04344671345909,-71.78110005562928,644425.44,3584.72
8872f821-f8d8-47aa-a605-8f91b27dac7c,1953-02-17,1974-12-17,999-52-5743,S99947698,X83432266X,Mr.,Gerard367,Blick895,,,,white,nonhispanic,M,Marblehead  Massachusetts  US,125 Emmerich Landing,Worcester,Massachusetts,Worcester County,01603,42.315776186724726,-71.83939043035703,531008.09,2887.2
8380eb21-e5e7-49a4-99e1-5aad1829598c,2001-12-17,,999-68-1710,S99983177,,Ms.,Ona426,Dooley940,,,,white,hispanic,F,Athol  Massachusetts  US,1048 Weimann Throughway,Northborough,Massachusetts,Worcester County,,42.36615453394487,-71.6515505734496,448319.96,3412.24
3352e92c-8fb2-4f93-bad7-c42c4220b397,1995-07-27,,999-72-7444,S99914021,X14967938X,Mr.,Jessie665,Hegmann834,,,,black,nonhispanic,M,Westborough  Massachusetts  US,982 Mueller Rue,Chelsea,Massachusetts,Suffolk County,02151,42.394747327406954,-71.08092481508541,515851.27999999997,2993.8799999999997
0fd60668-26e0-4fbc-861e-f67c94f89ad6,1981-06-23,,999-16-7133,S99928656,X4906165X,Mrs.,Valrie435,Torphy630,,Hauck852,M,white,hispanic,F,Wellesley  Massachusetts  US,939 Gutmann Alley,Cambridge,Massachusetts,Middlesex County,02138,42.3980141047666,-71.04818241067137,931928.51,5753.159999999999
78e14d39-c5a4-43da-8e60-0acca2523319,1993-05-31,,999-93-1248,S99997965,X84715098X,Ms.,Agueda283,O'Reilly797,,,,white,nonhispanic,F,Springfield  Massachusetts  US,196 Harris Heights,Ayer,Massachusetts,Middlesex County,01434,42.52909004790911,-71.58830043447463,604932.2,4605.4
933d7f42-af33-436a-b51c-04e72ef1b55d,2017-12-31,,999-94-5741,,,,Reyes140,Rath779,,,,asian,hispanic,M,Taunton  Massachusetts  US,379 Kozey Green Apt 63,Reading,Massachusetts,Middlesex County,,42.49189797866365,-71.11954850207533,52826.44,1608.7399999999998
c8342210-15cf-4465-b41e-52cbb0860860,2002-07-29,,999-70-6525,S99910599,,,Ángela136,Figueroa648,,,,white,hispanic,F,Kingston  Kingston  JM,621 Aufderhar Harbor Unit 83,Quincy,Massachusetts,Norfolk County,02186,42.23323209377261,-70.97349443924426,475112.48,2753.16
2197b4a6-4b19-451c-aaee-e5614a735925,1959-11-14,,999-73-8717,S99934117,X5309035X,Mrs.,Fannie183,Ziemann98,,Goldner995,M,white,nonhispanic,F,Boston  Massachusetts  US,961 Mraz Ramp,Fall River,Massachusetts,Bristol County,02790,41.71161288941845,-71.15253328412828,1366425.16,11520.599999999999
33601a0e-375f-427f-94fa-db9d203c06fd,1913-06-27,1970-05-15,999-57-1891,S99976951,X34996373X,Mr.,Logan497,Brekke496,,,M,black,nonhispanic,M,Boston  Massachusetts  US,1081 Orn Street,Boston,Massachusetts,Suffolk County,02128,42.36692593602721,-71.1015506038383,1191137.0,4719.36
7dcf6c4c-f407-4b6b-9fd1-73606b4de11b,1983-09-08,,999-70-9543,S99914631,X47330179X,Mrs.,Mina319,Schiller186,,Ortiz186,M,white,nonhispanic,F,North Adams  Massachusetts  US,419 Beatty Gardens,Boston,Massachusetts,Suffolk County,02111,42.31536977614301,-71.04514586666826,727673.76,7488.089999999998
8e264606-246f-45f1-b119-6fbb99718926,1988-12-20,,999-91-7188,S99917163,X49293808X,Mr.,Clint766,Deckow585,,,M,white,nonhispanic,M,Weymouth  Massachusetts  US,526 Kunde Terrace,Cambridge,Massachusetts,Middlesex County,02472,42.35809989165998,-71.16052141200993,102212.08,19151.05
28ab8ca6-bcc4-4d57-a3ee-207fa71e2bdd,1969-06-18,,999-76-4453,S99986936,X63844432X,Mr.,Chas63,Lebsack687,,,M,white,nonhispanic,M,Milford  Massachusetts  US,611 Williamson Loaf Apt 44,Somerville,Massachusetts,Middlesex County,02138,42.4545433332222,-71.13361991088999,1361727.43,5145.44
62c09873-ba3a-41b5-b5c5-83ced8729fdc,1961-01-24,1975-10-21,999-96-1583,,,,Rosario163,Labadie908,,,,white,hispanic,M,Brookline  Massachusetts  US,313 Koepp Walk Apt 96,Woburn,Massachusetts,Middlesex County,01801,42.47074710577953,-71.15063837799349,377982.55,1936.4799999999998
e8786c0e-ab24-404b-ac9a-c41172ae71d9,1935-09-11,2010-01-27,999-21-4858,S99978930,X32459792X,Mr.,Michal596,Thiel172,,,M,white,nonhispanic,M,Lawrence  Massachusetts  US,852 Pfeffer Passage Suite 71,Franklin,Massachusetts,Norfolk County,02038,42.066614567370856,-71.41763285921459,1528466.2300000002,83157.73999999999
75685037-acd8-41b4-8ecc-6abbd905c442,1975-10-12,,999-27-3221,S99957366,X2538677X,Mr.,Monte325,Maggio310,,,S,asian,nonhispanic,M,Lowell  Massachusetts  US,610 Turcotte Vale,Salem,Massachusetts,Essex County,01970,42.54222470547831,-70.86242037810439,1193547.72,3073.9199999999996
6ef1728a-28e0-4dbd-989f-d91ebeffbac4,1953-02-17,2020-03-12,999-68-2068,S99977046,X27048742X,Mr.,Rosario163,Conn188,,,M,white,nonhispanic,M,Lynn  Massachusetts  US,709 Cummings Green,Worcester,Massachusetts,Worcester County,01602,42.29916096667292,-71.69438875284742,1418410.63,6612.23
f998ba1a-66a9-4dc6-8815-235f50ee258a,1961-01-24,1989-06-13,999-15-7589,S99938760,X85972440X,Mr.,Jayson808,Walsh511,,,M,white,hispanic,M,Salem  Massachusetts  US,1069 Cummerata Hollow,Woburn,Massachusetts,Middlesex County,01801,42.42033745389716,-71.16662000609095,587375.78,2556.3199999999997
213a81c2-fce0-4c93-b167-5ac9edd94a4f,1949-10-02,,999-19-7899,S99949914,X40414896X,Ms.,Brittni468,Grimes165,,,S,white,nonhispanic,F,Charlton  Massachusetts  US,427 Williamson Boulevard,Northbridge,Massachusetts,Worcester County,,42.14648647249423,-71.64760685049937,1521628.85,24161.449999999997
a329edae-85e2-461c-bc2c-39d9a1059976,1973-01-01,,999-79-7251,S99970754,X12975182X,Mr.,Francisco472,Burgos636,,,M,white,hispanic,M,Panama City  Panama  PA,746 Weissnat Landing,Boston,Massachusetts,Suffolk County,02203,42.30230478149617,-71.08895989184892,974648.16,3626.24
56e1b82e-0907-4ee6-8bc5-f7223c0606d8,2005-11-12,,999-68-7312,,,,Earl438,Friesen796,,,,white,nonhispanic,M,Framingham  Massachusetts  US,820 Stehr Fort Suite 88,Quincy,Massachusetts,Norfolk County,02170,42.28842730958863,-71.00004021675404,360148.62,5727.879999999999
ed0faf88-64ba-4a58-b92f-13c48beed74f,1977-02-18,,999-74-9009,S99978405,X49250654X,Mr.,Keenan632,Hoeger474,,,M,white,nonhispanic,M,Dartmouth  Massachusetts  US,886 Hermann Arcade,Framingham,Massachusetts,Middlesex County,01701,42.275071042655256,-71.39881015954077,940425.46,3881.22
6aec5f5b-e52d-401b-b6b7-4717a33c7803,2001-09-04,,999-46-9541,S99981394,,Ms.,Drew592,Hegmann834,,,,white,nonhispanic,F,Dudley  Massachusetts  US,235 Ernser Key Unit 68,Weymouth,Massachusetts,Norfolk County,02190,42.21479513646461,-70.92182008289984,452294.14,3027.2799999999997
184884dc-7300-427b-ad7d-cb6102a5480f,1910-01-19,,999-71-4454,S99992557,X24375374X,Ms.,Sharleen176,Rolfson709,,,S,white,nonhispanic,F,Hopedale  Massachusetts  US,1065 Raynor Haven,Pittsfield,Massachusetts,Berkshire County,01201,42.45997967032449,-73.30998230997037,511727.36,43547.62999999999
57dd428a-d5c7-44e2-9ddc-994e1eb4c058,1913-06-27,1985-11-19,999-38-4849,S99967421,X84938317X,Mr.,Manual570,Kertzmann286,,,M,black,nonhispanic,M,Brockton  Massachusetts  US,976 Lowe Branch,Boston,Massachusetts,Suffolk County,02115,42.3012479995159,-71.08726566498669,1620891.86,55270.25999999999
1c070aee-b945-4436-9fdf-00a584dd8252,1961-01-24,,999-15-3644,S99943666,X39826933X,Mr.,Errol226,Pollich983,,,S,white,hispanic,M,Newton  Massachusetts  US,147 McCullough Trace Unit 45,Woburn,Massachusetts,Middlesex County,01801,42.46555873243619,-71.11544180072094,1514007.78,7271.879999999999
665d8ce3-6d13-4611-bd66-b07c3165c969,2011-12-18,,999-21-4206,,,,Burton124,Hermann103,,,,white,nonhispanic,M,Southbridge  Massachusetts  US,756 Cummings Bay,Worcester,Massachusetts,Worcester County,01606,42.260572336037555,-71.76956292676178,176098.12,2687.3199999999997
cdade986-61ba-4f65-8b65-10df50c82ea8,1953-02-17,,999-73-6612,S99956257,X16367166X,Mr.,Xavier983,Steuber698,,,S,white,nonhispanic,M,Franklin  Massachusetts  US,1032 Keeling Rue,Worcester,Massachusetts,Worcester County,01610,42.32966664360935,-71.83575324019519,1579678.87,8066.3
882cfe13-b0e2-48c1-8751-165b620cf73f,1967-12-25,,999-28-5447,S99922714,X58688684X,Mrs.,Jan231,Gerlach374,,Miller503,M,white,nonhispanic,F,Northbridge  Massachusetts  US,926 Nienow Extension Apt 25,Concord,Massachusetts,Middlesex County,,42.49805045494135,-71.33876989886714,1198531.98,12886.88
20960245-0cbb-484c-9be4-581a00278650,1982-11-03,,999-88-6708,S99945703,X77079707X,Mr.,Juan88,Larkin917,,,M,white,nonhispanic,M,Norwood  Massachusetts  US,826 Feest Glen Unit 54,Everett,Massachusetts,Middlesex County,02149,42.36041581297514,-71.0452861879124,867710.5,4599.599999999999
367a36ad-8cce-4bb6-9bbe-8f196893b118,1997-02-03,,999-71-5650,S99952306,X86188107X,Ms.,Ghislaine112,Kub800,,,,white,nonhispanic,F,New Bedford  Massachusetts  US,610 Harber Rapid Unit 87,Greenfield,Massachusetts,Franklin County,,42.59172541114691,-72.59141344816202,511384.06,5390.489999999999
ddf1c1ad-cec2-47b3-89ec-ae6ffc4ad0a0,1967-01-02,,999-77-3784,S99971876,X35131027X,Mrs.,Stefania815,Hand679,,O'Kon634,M,black,nonhispanic,F,Acton  Massachusetts  US,127 Conn Wall Apt 12,Lexington,Massachusetts,Middlesex County,02420,42.437965690013705,-71.26340961875256,1320427.48,10713.66
6b5a4663-fec1-4159-9d2e-bb66b732a0df,1913-06-27,1967-07-21,999-60-1899,S99925518,X24819665X,Mr.,Theron432,Kuhlman484,,,M,black,nonhispanic,M,North Adams  Massachusetts  US,420 Stoltenberg Course,Boston,Massachusetts,Suffolk County,02135,42.302448487236106,-71.0061244823568,1303462.54,4555.36
ff0cac9f-1df0-4e47-96b7-cdacd56fcf9a,1935-09-11,,999-89-7705,S99943867,X23589387X,Mr.,Faustino767,Hyatt152,,,M,white,nonhispanic,M,Fairhaven  Massachusetts  US,803 Bogisich Trail,Franklin,Massachusetts,Norfolk County,02038,42.07868794717924,-71.39362784302337,1785499.59,7969.389999999999
c9eee6a3-ad03-4a77-a2c5-945071ba6921,1981-01-12,,999-31-2959,S99992836,X32042668X,Mrs.,Starla601,Dicki44,,Klein929,M,white,nonhispanic,F,Stoneham  Massachusetts  US,722 Treutel Neck,Boston,Massachusetts,Suffolk County,02121,42.30779865163371,-71.14799594522404,829167.04,9424.669999999998
a4d7e581-bd28-47d1-ae95-1f401ee84c26,1942-08-20,,999-32-4761,S99969038,X33664250X,Mrs.,Paulene52,Flatley871,,Ritchie586,M,white,nonhispanic,F,Tewksbury  Massachusetts  US,1093 Kunde Green,Cambridge,Massachusetts,Middlesex County,02140,42.379708577638134,-71.06945501754468,1603139.3,14817.15
626fac82-b5fb-44ac-80ef-9dc90a52f024,2008-05-26,,999-12-8856,,,,Brady998,Wisoky380,,,,white,hispanic,M,Natick  Massachusetts  US,599 Schuppe Route Suite 25,Worcester,Massachusetts,Worcester County,01608,42.286709442204454,-71.68850728742032,36659.16,2998.16
5238f2e0-6522-4d05-9915-63c8acd11680,1968-11-11,,999-80-2855,S99923117,X14406666X,Ms.,Laura391,Bergstrom287,,,S,white,nonhispanic,F,Marshfield  Massachusetts  US,775 Johnson Arcade Unit 42,Gloucester,Massachusetts,Essex County,,42.5847871802855,-70.7127236509886,1251699.42,13233.97
257ec05a-d525-4781-a582-5fc1a6766405,1992-06-12,,999-22-5531,S99920071,X55467817X,Mrs.,Leonie332,Rice937,,Erdman779,M,white,nonhispanic,F,Newton  Massachusetts  US,628 Bergnaum Rest Apt 87,Fall River,Massachusetts,Bristol County,02720,41.70972944134593,-71.13075147731504,658643.73,6610.619999999999
0fb4fc6d-fd27-4ad4-bb04-3d5c22e81491,1915-11-21,2004-09-19,999-25-5102,S99940517,X79814129X,Mrs.,Vallie201,Legros616,,Weimann465,M,white,nonhispanic,F,Boston  Massachusetts  US,209 O'Keefe Ramp Suite 14,Quincy,Massachusetts,Norfolk County,02186,42.308215836781095,-70.97318152024697,1508425.03,29229.269999999997
35442964-2d78-411c-a9df-4671653ec253,1992-11-02,,999-24-5753,S99996848,X3743662X,Mrs.,Earleen680,Schumm995,,Kulas532,M,white,nonhispanic,F,Mattapoisett  Massachusetts  US,290 Heidenreich Lodge,North Attleborough,Massachusetts,Bristol County,,41.9852901247604,-71.3428650643273,741470.71,2664.7999999999997
7aba4278-4108-4540-9456-473dad0256f7,1963-03-23,,999-45-1210,S99916197,X23361434X,Mrs.,Malia984,Barrows492,,Wolf938,M,asian,nonhispanic,F,Hanoi  Hà Đông  VN,693 Hettinger Underpass Unit 8,Shrewsbury,Massachusetts,Worcester County,,42.31823329897238,-71.68403957185696,1456657.22,7867.639999999999
